User ID,name,Gender,Age,EstimatedSalary,Purchased
10647,Melissa Wallace,Male,54,123460,1
10648,Kayla Brewer,Male,43,136945,1
10649,Jacob Davis,Female,43,132470,0
10650,Patricia Mitchell,Male,43,128704,1
10651,Rebecca Martin,Female,46,84762,0
10652,David Meyer DDS,Male,30,117095,0
10653,Katelyn Rocha,Female,34,84870,1
10654,Travis Gonzalez,Female,48,113444,0
10655,David Sims,Female,50,113054,0
10656,Karen Carr MD,Male,24,68614,1
10657,Laura Beasley,Female,31,136857,-1
10658,Anthony Rodriguez,Female,51,63576,-1
10659,Robert Gross,Female,40,81079,0
10660,Jason Johnson,Male,44,110056,0
10661,Courtney White,Male,56,139971,0
10662,Kimberly Thomas,Female,26,93473,0
10663,Julie Hicks,Male,40,24854,1
10664,Joseph Mckay,Male,36,104583,0
10665,Richard Montgomery,Male,26,14489,1
10666,Alexis Kramer,Male,31,108107,-1
10667,George Snyder,Female,32,50005,1
10668,Jonathan Simmons,Female,43,81462,0
10669,Nicole Lewis,Female,32,56044,0
10670,Ashley Skinner,Female,53,140585,0
10671,Eugene Rich,Female,28,99966,1
10672,Matthew Reynolds,Female,52,98223,0
10673,Ann Marks,Female,51,121525,0
10674,Mrs. Jessica Pham DDS,Female,48,63503,0
10675,Jillian Schultz,Female,45,33821,0
10676,Natalie Smith,Male,34,64701,1
10677,Eric Stephenson,Female,37,54434,0
10678,Kristen Bryant,Female,30,67050,1
10679,Wesley Chambers,Male,33,14427,0
10680,Kimberly Tran,Female,44,27123,-1
10681,Matthew Snyder,Male,24,128059,0
10682,Justin Hancock,Female,45,9325,1
10683,Michael Nolan,Male,45,89562,0
10684,Kyle Hernandez,Male,27,96122,1
10685,Steven Allen,Male,37,58607,1
10686,Mark Ruiz DVM,Female,47,79657,1
10687,Belinda Kelley,Female,41,10470,1
10688,Brent Smith,Female,44,108524,1
10689,Dana Stewart,Female,33,13295,1
10690,Crystal Wood,Male,39,12745,0
10691,Kevin Lopez,Female,36,60133,1
10692,Jon Dodson,Male,42,98522,-1
10693,Cindy Stephens,Male,35,147989,1
10694,Robert Grant,Female,21,147826,1
10695,Briana Parker,Female,34,99702,0
10696,Jacob Rodriguez,Male,22,118301,0
10697,Sally Harris,Female,59,26869,1
10698,Joshua Spence,Female,47,55146,-1
10699,Dr. Kevin Gray,Female,42,88489,1
10700,Laurie Faulkner,Female,42,75594,0
10701,Jennifer Williams,Male,27,55449,1
10702,Mrs. Brittany Smith,Female,38,117515,0
10703,Peter Burns,Female,24,83738,1
10704,Jessica James,Female,51,75415,0
10705,Kim Carrillo,Male,32,135642,0
10706,Seth Lyons,Male,35,112666,0
10707,Caroline Sullivan,Female,45,38844,0
10708,Daniel Mueller,Male,55,123754,0
10709,Kathleen Murphy,Female,27,149017,1
10710,Alexander Mcdonald,Male,55,107290,1
10711,Bobby Wong,Male,26,47380,1
10712,Jason Davis,Male,32,92385,1
10713,Janice Davenport,Female,45,32962,0
10714,Kimberly Ryan,Male,33,135509,-1
10715,Michael Proctor,Female,42,76697,1
10716,Crystal Martinez,Female,35,79998,-1
10717,Julie Stewart,Male,32,111028,1
10718,Christine Clark,Male,41,148530,1
10719,Wyatt Travis,Male,24,37447,1
10720,David Ponce,Male,26,13995,1
10721,Deanna Gonzalez,Male,30,45574,-1
10722,Felicia Hall,Male,42,81060,1
10723,Michael Castillo,Male,22,34123,0
10724,Michael Reilly,Female,55,74223,0
10725,Matthew Valentine,Female,39,14958,0
10726,Charles Allen,Female,35,89176,0
10727,Michelle Wilson,Female,53,85631,0
10728,Dr. Gregory Hanson IV,Female,32,82880,1
10729,Denise Hernandez DDS,Male,46,97699,0
10730,Sharon Henderson,Female,40,20974,0
10731,Daniel Brown,Female,23,148918,-1
10732,Alicia Frye,Female,34,78932,0
10733,Brenda Delacruz,Male,56,88449,0
10734,Grace Martin,Male,35,14769,1
10735,Jeffrey Gould,Male,38,32543,0
10736,Larry Hines,Female,36,106768,0
10737,Tammy Barajas,Male,22,100961,1
10738,John Harper,Male,25,86706,1
10739,Tracy Solis,Female,34,60607,1
10740,Anthony Rodriguez,Male,40,34047,0
10741,Jon Gonzalez,Male,50,86370,0
10742,Julia Contreras,Female,59,101107,1
10743,Janice Jones,Male,35,112686,1
10744,Tammy Johnson,Female,46,80287,0
10745,Gary Mason,Male,42,102207,1
10746,Antonio Berger,Female,31,101955,0
10747,David Allen,Female,53,51020,0
10748,Daniel Gomez,Male,52,69278,1
10749,Laura Gamble,Male,42,60678,0
10750,Tara Flores,Female,54,18336,1
10751,Aaron Alvarez,Male,51,58648,1
10752,Alexander Obrien,Male,42,94618,1
10753,Kristen Evans,Male,42,54641,1
10754,Michael King,Female,55,9260,0
10755,Eric Wolf,Male,43,8618,0
10756,Austin Hamilton,Female,31,66830,0
10757,Ashley Bell,Male,52,61841,1
10758,Theresa Cox,Male,23,117685,0
10759,David Castaneda,Female,46,8594,1
10760,Victoria Perez,Male,21,99723,1
10761,Heidi Hunter,Female,53,116449,0
10762,David Torres,Female,53,51270,1
10763,Michael Robinson,Male,27,135846,1
10764,Christopher Mcmillan,Female,48,17436,-1
10765,Olivia Brown,Male,33,141417,0
10766,James Peterson,Female,45,115006,-1
10767,David Jenkins,Female,55,98295,0
10768,Candice Mosley,Female,52,143693,1
10769,Paige Ochoa,Female,44,26652,1
10770,Daniel Curtis,Female,35,107236,0
10771,John Hart,Male,35,111614,1
10772,Justin Peterson,Female,21,8467,0
10773,Tyler Harper,Male,31,15208,1
10774,Ashley Huber,Female,38,27311,-1
10775,Dylan Kennedy,Male,56,42448,1
10776,Adriana Walter,Male,58,105254,0
10777,Joshua Finley,Female,46,87188,-1
10778,David Noble,Female,34,37121,-1
10779,Vincent Davis,Male,57,108228,1
10780,Brittany Garrett,Male,31,24038,0
10781,Karen Dillon,Male,54,136677,1
10782,Nicole Gentry,Male,44,120070,1
10783,Linda Humphrey,Male,53,96384,1
10784,Daniel Turner,Female,30,138314,0
10785,Taylor Carr,Male,51,27755,1
10786,Jason Higgins,Female,30,109231,0
10787,Christine Cook MD,Male,59,82789,1
10788,Suzanne Gibson,Female,55,16243,0
10789,Peter Bray,Female,47,20158,1
10790,John Walsh,Female,28,46082,1
10791,Stephen Riley,Female,51,63853,1
10792,Mr. Christopher Carter PhD,Male,47,147493,-1
10793,Sydney Cuevas,Female,28,20129,0
10794,Tracy Mitchell,Female,38,47701,0
10795,Ann Reed,Male,48,77065,1
10796,Michelle Grant,Female,47,102350,1
10797,Stacey Rogers,Female,24,14637,1
10798,Jeffrey Bell,Male,35,85482,1
10799,Alexander Adkins,Male,53,41490,1
10800,Jennifer Woods,Female,25,81128,0
10801,Belinda Dominguez,Male,38,20068,1
10802,Emily Davis,Female,36,118930,-1
10803,Christopher Mccoy,Female,43,53670,1
10804,Tom Klein,Male,34,18781,0
10805,Heather Dean,Male,40,43707,1
10806,Jennifer Rodriguez,Female,41,53237,1
10807,Lauren Walker,Male,54,29677,0
10808,Megan Gentry,Female,43,106148,1
10809,Alyssa Tate,Female,41,81383,0
10810,Laurie Hernandez DDS,Female,52,146764,1
10811,Vanessa Mcdonald,Female,20,43870,0
10812,Derek Prince,Male,55,50307,1
10813,Madison Mckenzie,Male,23,77107,1
10814,Elizabeth Oconnell,Male,37,47046,0
10815,Dominique Mitchell,Female,41,45151,0
10816,Virginia Hamilton,Male,21,15044,-1
10817,Jason Jackson,Male,29,48454,0
10818,Lindsay Pennington,Female,25,136765,0
10819,Kimberly Gray,Female,39,113399,-1
10820,Jessica West,Male,41,60132,1
10821,Alice Nelson,Male,48,15109,0
10822,Vincent Barrett,Female,29,31127,1
10823,Hailey Perez,Male,26,87288,0
10824,Michael Munoz,Male,33,55250,1
10825,Jessica Dennis,Male,58,140493,1
10826,Joseph Stewart,Female,44,82198,0
10827,Beverly Randolph,Female,37,38486,1
10828,Amanda Olson,Female,26,49703,0
10829,Ralph Thomas,Male,20,69169,0
10830,Gary Miller,Female,35,123398,0
10831,Paul James,Female,26,147003,0
10832,Zachary Bryant,Female,47,46372,0
10833,Ann Peterson,Female,22,70379,1
10834,Derek Ellis,Female,28,46191,0
10835,Jennifer Cervantes,Female,27,114573,1
10836,Mary Romero DVM,Female,57,67936,1
10837,Martha Klein,Female,30,95874,0
10838,Paul Jenkins,Female,22,16140,-1
10839,Theresa James,Male,37,32292,0
10840,Christopher Rose,Male,39,43688,1
10841,Bradley Williams,Female,56,91526,1
10842,Kevin Hansen,Female,45,22105,0
10843,Tina Taylor,Female,29,64022,0
10844,John Bowman,Male,24,12561,1
10845,Matthew Beck,Female,46,83711,1
10846,Anne Hernandez,Female,49,119257,1
10847,Christy Christensen,Female,27,142301,0
10848,Tyrone Wallace,Female,52,55889,1
10849,Darlene Sanchez,Male,38,112742,0
10850,Thomas Schwartz,Male,44,80820,1
10851,Amanda Alexander,Female,29,75163,0
10852,Christine Jones,Male,31,22811,0
10853,Mary Smith,Female,20,29194,1
10854,Patricia Estrada,Male,55,100878,1
10855,Peter Fields,Male,27,106292,1
10856,Ellen Schmidt,Female,55,138723,0
10857,Robin Bishop,Male,25,133098,1
10858,Ashley Martin,Female,29,37090,1
10859,Jessica King,Male,29,62762,1
10860,Peter Schroeder,Male,44,69373,1
10861,Sean Giles,Male,29,41735,0
10862,Gregory Walters,Female,25,100964,0
10863,Mariah Barry,Male,38,35697,0
10864,Barry Dickerson,Female,29,42146,0
10865,Kyle Turner,Male,39,122971,-1
10866,Melissa Owens,Male,25,100902,0
10867,Michelle Ortiz,Female,24,101213,0
10868,Thomas Ryan,Female,33,10127,1
10869,Julie Navarro,Male,48,15159,1
10870,Joseph Gallagher,Male,41,12883,0
10871,Tyler Johnson,Male,20,144153,0
10872,Mitchell Sanchez,Female,57,140598,1
10873,Craig Clark,Male,37,125585,0
10874,Stacy Smith,Male,38,90007,0
10875,Matthew Lewis,Female,46,102712,1
10876,Jessica Jones,Male,58,113621,1
10877,Michelle Robles,Female,36,133151,0
10878,Shannon Johnston,Female,56,114170,1
10879,James Wyatt,Male,32,79685,1
10880,Brittany Thompson,Female,23,138572,0
10881,Ms. Kimberly Butler,Male,53,87697,0
10882,Elizabeth Ortiz,Female,40,44780,1
10883,Daniel Clark,Female,50,11771,0
10884,Benjamin Chambers,Female,37,104075,0
10885,Francisco Brown,Female,43,76598,0
10886,Charles Savage,Female,39,116377,0
10887,Colton Adams,Male,28,80197,1
10888,Laura Collins MD,Male,35,97939,1
10889,Dustin Medina,Female,28,68492,-1
10890,Kristine Murray,Female,48,103349,0
10891,Aaron Sweeney,Female,44,38080,0
10892,Sandra Allison,Female,41,91070,0
10893,Julie Williams,Female,51,20134,0
10894,Michael Blair,Female,59,142304,0
10895,Edward Morrison,Male,27,149643,1
10896,Eric Barron,Male,22,8144,1
10897,Amanda Shelton,Male,36,139937,0
10898,Jennifer Allen,Female,38,146699,0
10899,Cheryl Hamilton,Male,50,44203,1
10900,Pamela Smith,Male,33,26430,1
10901,Jacqueline Orr,Male,37,139856,1
10902,Dillon Anderson,Male,25,120322,1
10903,Elizabeth Meadows,Female,54,108359,1
10904,Ann Ford,Female,25,148387,0
10905,Jill Carey,Female,52,74202,1
10906,Andrew Park,Male,55,17598,0
10907,Lauren Wilson,Female,32,70211,0
10908,Joseph Shaw,Female,52,60347,1
10909,Albert Hamilton,Male,53,42881,-1
10910,Rachel Erickson,Male,55,85912,1
10911,Mitchell Holmes,Male,35,56281,0
10912,William Campbell,Female,57,117763,0
10913,Debra Boyd,Female,24,100507,0
10914,Yvonne Sandoval,Female,49,36708,0
10915,Paula Terry,Female,44,57892,1
10916,James Garcia,Male,27,128229,0
10917,Scott Sanders,Female,45,131113,1
10918,Benjamin Johnson,Female,48,83949,1
10919,Kerri Chapman,Female,54,145361,0
10920,Zachary Gray,Female,46,146552,1
10921,Tyler Turner,Female,38,129062,1
10922,Erica Tran,Female,23,78075,0
10923,Jerome Brady,Female,21,73070,0
10924,Carla Smith,Male,36,54974,0
10925,Frederick Tucker,Male,32,121440,0
10926,Paul Mitchell,Female,31,110429,0
10927,Denise Ortiz,Female,59,65597,0
10928,Kristen Garcia,Female,30,75689,0
10929,Kevin Jacobs,Male,22,47116,0
10930,Kaylee Bell,Female,58,79254,1
10931,Bradley Farmer,Male,40,74763,1
10932,Alan Lewis,Male,22,16764,0
10933,Christina Chapman,Female,26,55723,1
10934,Benjamin Hawkins,Female,25,14840,1
10935,Susan Smith,Female,47,103623,0
10936,Andrew Petersen,Female,31,36307,-1
10937,Brandon Poole,Female,49,68145,0
10938,Tiffany Jenkins,Male,27,41482,0
10939,Carlos Medina,Male,51,11883,0
10940,Karen Beck,Male,56,101183,0
10941,Amanda Williams,Female,30,51594,1
10942,Todd Logan,Male,33,38729,0
10943,Brandy Fitzgerald,Female,53,121167,-1
10944,Felicia Cox,Male,33,8610,0
10945,Sean Richardson,Female,51,145847,0
10946,Rachel Wells,Female,58,96254,1
10947,Madison Huff,Female,51,16775,1
10948,Andrea Garcia,Male,20,114447,0
10949,Michelle Watts,Male,20,50209,1
10950,Jesse Harris,Female,28,110832,1
10951,Christy Vargas,Male,56,122293,0
10952,James Stanley,Male,32,63598,1
10953,Tammy Murphy,Female,36,89296,0
10954,Juan Nelson,Male,25,76189,1
10955,Danielle Conner,Male,20,23493,0
10956,Anne Navarro,Female,23,43872,0
10957,Stephanie Flores,Female,21,135694,-1
10958,Jennifer Owens,Female,42,57647,0
10959,Molly Vargas,Male,42,29331,-1
10960,Tracy Walker,Male,52,137913,0
10961,Amber Williams,Female,57,101521,0
10962,Jeffrey Flynn,Male,55,62282,0
10963,Brandon Madden,Female,35,14248,1
10964,Carrie Williams,Female,58,42228,1
10965,James Maldonado,Female,54,45223,0
10966,Nicole Montoya,Female,32,114083,0
10967,Craig Martin,Female,28,29378,1
10968,Stephanie Johnson,Female,40,113312,0
10969,Julia Collins,Female,51,75933,1
10970,Alexandra Thomas,Male,55,136580,0
10971,David Freeman,Male,25,14800,1
10972,Julia Taylor,Female,21,38277,1
10973,Stephen Carter,Male,23,26887,0
10974,William Caldwell,Female,45,147890,0
10975,Megan Church,Male,38,134034,1
10976,Terry Nguyen,Male,47,70222,1
10977,Michelle Clark,Male,35,125691,1
10978,Nicholas Fernandez,Female,55,109117,1
10979,Patrick Johnson,Male,24,34893,0
10980,Albert Soto,Female,42,81254,1
10981,Dawn Kim,Female,48,149549,0
10982,Jason Jordan,Female,49,51533,1
10983,Joel Bailey,Male,58,128884,0
10984,Amanda Anderson,Male,55,119230,1
10985,Natalie Butler,Female,51,91565,0
10986,Kayla Hodge,Male,28,74632,0
10987,Tony Jimenez,Female,23,35599,0
10988,Timothy Brown,Female,36,34751,1
10989,Jesse Lopez,Female,59,48497,0
10990,Krystal Beasley,Male,27,54070,1
10991,Andrew Baker,Female,32,39250,1
10992,David Hunter,Male,37,49691,-1
10993,Donald Castillo,Female,30,18507,0
10994,Jacob Brown,Female,46,103202,0
10995,Ronald Garza,Male,25,86417,0
10996,Erica Riley,Male,40,20578,1
10997,Jennifer Peck,Female,54,74481,1
10998,Mark Oconnell,Male,37,137895,1
10999,Meagan Marsh,Male,25,145427,1
11000,Casey Ward,Female,37,71301,0
11001,Randy Owens,Male,53,42103,0
11002,Brian Harris,Female,24,57400,0
11003,Jonathan Alexander,Male,44,65025,1
11004,Betty Reed,Male,52,104776,0
11005,Bradley Dixon,Female,40,59274,0
11006,Cory Fisher,Male,46,42082,1
11007,David Fitzgerald,Male,58,89252,1
11008,Julia Santana,Female,53,140697,0
11009,George Macdonald,Male,55,50855,1
11010,Jonathan Black,Male,45,116919,0
11011,Zachary Kim,Male,42,29207,0
11012,Catherine Hess,Male,35,122419,0
11013,Leslie English,Male,33,63337,1
11014,Jennifer Moore,Male,49,46114,1
11015,Austin Hayden,Female,26,149429,1
11016,Justin Jackson,Male,29,23479,0
11017,Madeline Lowe,Female,27,47861,0
11018,Amy Velazquez,Female,43,100243,0
11019,Steven Hall,Male,24,100912,1
11020,Benjamin Branch,Female,32,145429,0
11021,Joshua Howe,Female,31,47099,1
11022,Alexandria Vaughn,Female,22,134042,0
11023,Jon Joyce,Female,33,19917,1
11024,Karen Pratt,Female,28,15474,0
11025,Christopher Lopez,Male,56,49581,1
11026,Angela Lopez,Female,28,53739,1
11027,Michael Hanson,Male,25,102247,0
11028,Amy Serrano,Female,47,66492,1
11029,Kevin Stein,Male,52,98266,0
11030,Emily Cook,Female,53,43575,0
11031,Tracey Garcia,Female,42,36257,0
11032,Robert Salazar DDS,Male,26,41389,0
11033,Daisy Butler,Female,37,11340,1
11034,Kevin Holloway,Female,50,66693,1
11035,Frances Harrington,Male,47,18914,1
11036,Tonya Mcconnell,Female,34,13946,1
11037,Marissa Santana,Female,23,72491,0
11038,Amy Welch,Male,40,22363,-1
11039,Richard Phillips,Female,35,148534,1
11040,Colleen Yoder,Female,51,23135,1
11041,Cindy Vasquez,Female,28,80325,0
11042,Stephen Dawson,Female,20,79600,1
11043,Wendy Watson,Female,26,137793,0
11044,Tiffany King,Male,39,8463,1
11045,John Collins,Female,32,84873,1
11046,Adam Howell,Female,30,64775,0
11047,Theresa Williams,Female,37,140852,0
11048,Tamara Fleming,Male,49,23764,-1
11049,Monica Hamilton,Male,48,107282,0
11050,Felicia Turner,Male,50,62172,1
11051,Angela Salinas,Male,20,69079,1
11052,Michael Higgins,Male,26,135589,0
11053,Mr. David Stanley,Female,43,55831,0
11054,Kathleen Valdez,Male,46,75838,0
11055,Mario Davis,Female,36,102520,1
11056,Leah Meyers,Female,28,29374,0
11057,Christopher Gray,Male,59,22138,1
11058,Sherry Mason,Male,28,144506,0
11059,Denise Watson,Male,34,106769,0
11060,Eric Cruz,Female,49,70804,0
11061,Catherine Nguyen,Male,24,112652,1
11062,Mary Gilmore MD,Female,46,32131,0
11063,Rebecca Best,Male,24,140424,1
11064,Alan Sherman,Female,39,73764,0
11065,Kevin Carrillo,Female,21,68903,0
11066,Mark Waller,Male,30,34573,0
11067,Heather Lewis,Female,30,136200,1
11068,Regina Burke,Female,52,95802,1
11069,Whitney Wilson,Male,34,115902,1
11070,Thomas Murphy,Female,49,47976,1
11071,Dr. Cynthia Myers,Male,44,80821,0
11072,James Rice,Male,44,123832,0
11073,Nicole Becker,Female,45,14163,-1
11074,Lisa Parker,Male,51,25333,1
11075,Darlene Newman,Male,45,148419,0
11076,Kevin Hughes,Male,33,19994,0
11077,Tracy Torres,Female,44,60173,1
11078,Matthew Arias,Female,46,133088,-1
11079,Philip Snyder,Female,59,146221,0
11080,Donald Wolf,Female,20,9937,0
11081,Emily Gomez,Male,39,126635,0
11082,Seth Rodriguez,Male,22,58383,1
11083,Mrs. Lori Frank,Male,29,63344,1
11084,Jeremy Morrison,Male,26,112811,1
11085,Jessica Ruiz,Female,25,68012,1
11086,Jose Phillips,Female,43,19152,1
11087,Douglas Gray,Male,31,40571,1
11088,Matthew Joyce,Male,20,136135,-1
11089,Tony Wade,Male,39,55813,0
11090,Daisy Olson,Female,55,125860,0
11091,Justin Kelley,Female,46,58395,0
11092,Steven Walters,Female,44,132809,1
11093,Samuel Klein,Female,44,101377,1
11094,Sergio Hoffman,Female,41,13522,0
11095,Jean Johnson DDS,Female,46,108187,-1
11096,Mark Davis,Female,51,25633,-1
11097,Maureen Hess,Female,58,145051,-1
11098,Joshua Bartlett,Male,21,97888,0
11099,Alicia Franklin,Male,30,56780,1
11100,Anna Miller,Female,32,116911,0
11101,Stephanie Reyes,Male,50,45585,0
11102,Jean Horton,Female,55,78771,0
11103,Angela Jimenez,Female,48,118357,0
11104,Emily Lynn,Male,49,64116,0
11105,Richard Aguirre,Male,21,121989,0
11106,Ms. Renee Peck,Male,52,130160,0
11107,Benjamin Greer,Male,39,83839,0
11108,Brianna Cook,Female,34,9228,1
11109,Mark Ramirez,Female,45,91204,0
11110,Jamie Munoz,Male,36,36004,0
11111,Kenneth Cook,Female,46,94608,-1
11112,Mason Lee,Female,26,83962,1
11113,Kirk Stokes,Female,34,21152,0
11114,Stephanie Horton,Male,34,23153,0
11115,Matthew Banks,Male,43,65594,1
11116,Tina Rios,Male,24,118583,0
11117,Amy Lara,Male,21,32616,0
11118,Evan Lucas,Female,27,56854,1
11119,Robin Ruiz,Female,26,80218,1
11120,Michael Stephens,Male,30,27087,0
11121,Joshua Snyder,Male,48,84631,-1
11122,Matthew Phillips,Female,39,100706,1
11123,Nicole Gay,Male,30,22243,1
11124,Carlos Meadows DVM,Female,39,18105,0
11125,Frank Raymond,Male,46,138945,-1
11126,Sara Madden,Female,48,55712,-1
11127,Laura Johnson,Female,53,125276,0
11128,Carlos Ross,Male,29,125986,0
11129,Christopher Allen,Male,59,8008,1
11130,Alicia Lara MD,Male,49,62285,0
11131,Brian Webster MD,Female,20,60972,1
11132,Tammy Carney,Female,21,56540,1
11133,Charles Davis,Male,44,96291,1
11134,Brooke Rose,Female,24,121381,1
11135,Ann Massey,Male,45,39722,0
11136,Brian Rivers,Male,50,39074,0
11137,Tanya Thomas,Male,48,106174,0
11138,Tina Martinez,Male,23,71022,1
11139,William Flores,Female,57,19877,0
11140,Kenneth Madden,Female,32,141367,0
11141,Thomas Simmons,Male,40,93905,0
11142,Devin Ingram,Male,58,39903,0
11143,Kathryn Smith,Male,31,113869,0
11144,Jordan Middleton,Male,40,87233,1
11145,Natalie Houston,Female,30,90642,1
11146,Paula Kennedy,Female,49,91183,1
11147,Kara Spencer,Male,20,91489,0
11148,Kyle Perry,Female,21,89181,0
11149,Peter Carey,Female,59,58977,1
11150,Stephanie Huffman,Female,51,114986,0
11151,Emily Hoffman,Male,46,35218,1
11152,Jesse Thompson,Male,25,56833,1
11153,Mark Lowery,Female,37,120163,-1
11154,Amanda Carr,Male,58,22571,0
11155,Michael Fuller,Male,57,64424,-1
11156,Juan Ross,Female,27,13808,0
11157,Joseph Reynolds,Female,48,126977,1
11158,Angela Jordan,Male,34,146242,1
11159,Miss Tammy Morgan DDS,Male,37,63467,0
11160,Michael Perry,Male,57,45655,1
11161,Mary Hayden,Male,52,53272,1
11162,Matthew Rocha,Female,58,114148,1
11163,Jennifer Mcmahon,Female,31,139418,0
11164,Angela Harmon,Female,38,120512,1
11165,Derek White DVM,Male,30,37188,0
11166,Michael Wilcox,Female,51,95648,0
11167,Rose Murphy,Female,36,10350,1
11168,Charlene Carr,Female,54,104124,1
11169,Chelsea Allen,Female,53,43570,0
11170,Robert Mckinney,Male,47,19858,0
11171,Christina Brooks,Male,31,80466,0
11172,Renee Rice,Female,53,44523,1
11173,Sean Adams,Male,52,131091,1
11174,Jennifer Bridges,Male,24,88701,0
11175,Karen Jones,Female,50,114419,0
11176,Rhonda Brown,Female,45,30275,0
11177,Brian West,Female,30,92659,0
11178,Scott Horton,Male,41,119232,1
11179,Mark Smith,Male,24,27788,1
11180,Crystal Young,Female,50,82902,0
11181,Johnny Gonzales,Male,38,86449,0
11182,Linda White,Female,58,54679,0
11183,Theresa Pearson,Female,21,135691,0
11184,Katie Parks,Female,32,137187,1
11185,Derrick Martinez,Female,40,59489,1
11186,Megan Rodriguez,Male,22,38068,0
11187,Jacob Jenkins,Female,47,47659,1
11188,Kimberly Wise,Male,59,15471,0
11189,Jenna Shaw,Male,20,64138,0
